,SHY,GSG,TLT,SPY,VTI,BND,VNQ,VWO,VEA,EWJ,EFA,GLD,QQQ,HYG,VGK,SHV,UST,IWM,EEM,LQD,IEF,AGG,DBC
2009-06-18,74.59691,31.06,65.10027,72.4866,36.57803,54.00433,19.02136,22.99084,19.72638,30.72847,46.2,91.61,31.827720000000003,37.34077,25.51891,104.0012,,43.04364,24.70903,63.73303000000001,69.82137,73.56801999999999,23.4
2009-06-19,74.64165,30.45,65.99274,72.75376999999999,36.71257,54.13128,19.21072,23.08706,19.97008,31.222490000000004,46.93,91.9,32.16925,37.37902,25.87103,103.9918,,43.30527,24.83418,64.21502,70.14433000000001,73.83788,23.2
2009-06-22,74.74006999999999,29.25,66.63331,70.57211,35.6521,54.25824,18.20895,22.20622,19.32948,30.53086,45.42,90.54,31.20845,36.87222,24.97473,103.954,,41.76921,23.93468,64.44949,70.52242,73.94726999999999,22.42
2009-06-23,74.74006999999999,29.87,67.41781999999999,70.62743,35.6521,54.50509,18.34333,22.34686,19.64978,30.729540000000004,45.06,90.92,31.13727,36.93438,25.30124,103.9446,,41.43161,24.090020000000003,64.97057,70.75085,74.18796,22.81
2009-06-24,74.73111999999999,29.81,66.74127,71.23609,35.93285,54.38519,18.74379,22.98343,19.5523,30.79576,45.1,91.45,31.66216,37.12084,25.37807,103.9634,,41.87893,24.61835,64.86635,70.48303,73.99104,22.8
2009-06-25,74.87428,30.44,67.96481999999999,72.78539,36.76794,54.75899999999999,18.99213,23.55339,20.03971,31.52427,46.05,92.31,32.2849,37.47464,25.7942,104.0012,,43.08583,25.35169,65.3744,71.36525,74.33381999999999,23.0
2009-06-26,74.91008000000001,30.13,68.07998,72.59567,36.69637,54.78721,19.15356,23.67923,20.03971,31.62361,45.96,92.29,32.35608,37.46508,25.72378,104.0106,,43.23775,25.48574,65.40696,71.45978000000001,74.55263000000001,22.81
2009-06-29,74.91008000000001,30.51,68.18075,73.27547,37.04631,54.88595,19.14114,23.82727,20.10934,31.458040000000004,46.35,92.04,32.42725,37.93363,26.06309,103.9823,,43.23775,25.675,65.33530999999999,71.60944,74.48698,23.03
2009-06-30,74.90113000000001,30.05,68.06558000000001,72.68262,36.79976,54.79426,19.25289,23.55339,19.88653,31.22624,45.81,91.18,32.36497,38.11053,25.7878,104.0106,,43.11116,25.41477,65.31577,71.42039,74.50157,22.62
2009-07-01,74.97469,29.67,67.93056,72.983,37.0145,54.7617,19.58816,24.04934,20.36001,31.590490000000003,46.57,92.39,32.38277,38.20448,26.29997,103.989,,43.77791,25.88002,65.22719000000001,71.37418000000001,74.47398000000001,22.53
2009-07-02,75.05532,28.84,68.08941999999999,70.99104,36.0442,54.78294,18.55132,23.36094,19.7403,30.89511,45.23,91.25,31.67105,37.53863,25.53172,103.9796,,42.27119,25.17033,65.23373000000001,71.61115,74.64961,22.03
2009-07-06,75.08221,28.1,67.95944,70.98315,35.90899,54.74047,19.01697,23.41275,19.76815,31.09379,45.29,90.76,31.50203,36.97893,25.35886,103.9796,,41.89853,25.11513,65.39075,71.65855,74.59107,21.37
2009-07-07,75.07325,27.58,68.41434,69.60774,35.169340000000005,54.85371,18.27814,22.865,19.27378,30.76265,44.19,90.71,30.719140000000003,36.46265,24.71224,103.989,,40.9923,24.52372,65.12906,71.9429,74.83256,21.03
2009-07-08,75.18972,26.8,69.67793,69.56031999999999,35.12162,55.22879,18.1043,22.60593,19.17629,30.76265,44.01,89.27,30.87928,36.6846,24.54579,104.0268,,40.71281,24.23984,65.7244,72.77229,75.24235999999999,20.77
2009-07-09,75.15388,27.09,68.84756,69.69469000000001,35.1932,55.06602,17.762829999999997,22.96863,19.56623,30.76265,44.55,89.51,30.93266,37.21053,25.00674,104.0268,,40.543420000000005,24.67354,65.75058,72.34574,75.03014,20.9
2009-07-10,75.22556,26.69,69.48297,69.52869,35.105709999999995,55.26416999999999,17.73799,22.68735,19.18326,30.43151,44.03,89.58,31.0661,36.92585,24.62902,103.989,,40.73821,24.38178,66.01227,72.79598,75.28626,20.74
2009-07-13,75.18075999999999,26.87,69.09306,71.22028,35.91695,55.17217,18.408520000000003,22.8502,19.53141,30.497740000000004,44.8,90.19,31.66216,37.00788,25.28203,104.0079,,41.72067,24.55526,65.97301,72.53532,75.24968,20.85
2009-07-14,75.127,26.94,67.945,71.62340999999999,36.17145,55.0094,18.63203,23.07226,19.58015,30.497740000000004,45.04,90.81,31.77781,37.15263,25.41007,104.0079,,41.96629,24.82337,65.82909000000001,72.05349,75.02282,20.85
2009-07-15,74.94781,27.58,66.19764,73.71812,37.25309,54.7334,19.32119,24.2714,20.17201,30.82888,46.58,92.24,32.84538,37.97288,26.44082,103.9985,,43.58396,26.15601,65.22065,71.12142,74.53251999999999,21.4
2009-07-16,75.06429,27.82,66.91247,73.59956,37.61895,54.97402,19.5447,24.2714,20.49928,30.69642,46.99,91.98,33.23682,38.08868,26.812140000000003,103.9985,,44.12601,26.20332,65.67206999999999,71.54796,74.7667,21.45
2009-07-17,75.03741,28.18,65.87994,74.40581999999999,37.63485,54.83248,19.02317,24.53047,20.47142,30.69642,46.82,91.93,33.41475,38.12246,26.6649,103.989,,43.95662,26.47142,65.46925,71.06613,74.7667,21.77
2009-07-20,75.02844,28.77,66.22652,75.19628,38.05637,55.0094,19.6937,25.28548,20.82654,31.09379,47.73,93.28,33.73501,38.65321,27.2795,103.9796,,44.49866,27.41768,65.7375,71.3268,74.85452,22.13
2009-07-21,75.11804000000001,28.83,67.54786999999999,75.54408000000001,38.22339,55.34202,19.63783,25.25587,20.93099,31.3587,48.03,93.13,33.96632,38.84138,27.36273,103.989,,44.42244,27.33882,66.6665,72.12456999999999,75.37408,22.05
2009-07-22,75.08221,28.76,66.94135,75.52826999999999,38.24725,55.22171,19.66266,25.20406,21.00758,31.72295,48.15,93.44,34.251,38.88963,27.39474,103.9985,,44.76969,27.275740000000003,66.48986,71.69804,75.11796,22.17
2009-07-23,74.94781,29.34,65.71387,77.19614,39.15392,55.03771,20.44495,25.87765,21.31396,31.8554,48.96,93.26,35.00719,39.28528,27.91331,103.9985,,46.184090000000005,28.04851,66.37864,71.00294,74.92769,22.63
2009-07-24,74.99261,29.71,66.03156,77.51231999999999,39.28118,55.05894,20.58774,25.80363,21.495,32.02097,49.26,93.41,34.7403,39.51689,28.11818,103.989,,46.42124,27.91446,66.56183,71.15302,74.92769,22.65
2009-07-27,74.93885,29.81,65.27341,77.74155,39.4482,54.98817,20.88576,25.97387,21.50196,31.95474,49.31,93.71,35.00719,39.58926,28.23342,104.0079,,46.65838,28.15891,66.41135,70.82127,74.70084,22.74
2009-07-28,74.89405,29.51,65.85105,77.37794,39.35276,55.04478,20.86713,25.84064,21.43233,31.92163,49.1,92.11,34.76699,39.63269,27.8877,103.9985,,46.68379,28.032740000000004,66.6665,70.96344,74.83986999999999,22.49
2009-07-29,74.84925,28.13,66.21207,77.18824000000001,39.16188,55.02356,20.60637,25.29288,21.18166,32.15343,48.7,91.2,34.998290000000004,39.76778,27.67003,104.0173,,46.44665,27.40191,67.08521,71.01084,74.9716,21.91
2009-07-30,74.85821999999999,29.37,67.15074,77.99450999999999,39.5834,55.27125,21.3452,25.96647,21.683000000000003,32.51768,49.65,91.62,35.20291,40.09589,28.21421,103.9985,,47.25972,28.08006,67.45158,71.2952,75.06673,22.59
2009-07-31,74.98365,30.27,68.45766,78.10516,39.64703,55.51187,21.32657,26.12191,21.98937,32.68325,50.41,93.35,35.09616,40.74726,28.71358,104.0079,,47.06492,28.21411,68.34135,72.01399,75.44726,23.04
2009-08-03,74.87751,30.99,67.42056,79.39362,40.3151,55.33435,21.7115,27.11379,22.58123,33.246179999999995,51.58,93.87,35.62104,40.82439,29.494640000000004,103.9684,,47.88646,29.27075,67.70473,71.24866999999999,75.2889,23.69
2009-08-04,74.8147,31.26,66.88445,79.59914,40.46621,55.28465,22.89735,26.90653,22.55338,33.21307,51.5,94.68,35.62104,40.7368,29.47543,103.9779,,48.36922,29.00265,67.36291999999999,71.0427,75.06130999999999,23.7
2009-08-05,74.7878,31.5,65.88466,79.3699,40.37077,55.15684,23.77276,26.67707,22.47679,32.98127,51.29,94.78,35.34525,40.60542,29.40501,103.9968,,47.88646,28.7582,67.37606,70.63869,74.99524,23.95
2009-08-06,74.7878,31.07,66.10925,78.95886,40.09241,55.19234,23.59271,26.44761,22.3236,32.94815,50.97,94.6,35.03388,40.28428,29.11691,104.0156,,47.21737,28.52164,67.19201,70.63869,75.03194,23.4
2009-08-07,74.66219,30.81,65.55863000000001,79.99436,40.65709,54.80891999999999,24.90894,26.63266,22.27486,32.8157,50.92,93.75,35.4787,40.5665,29.21935,103.9779,,48.35228,28.80551,67.17886,70.1713,74.5841,23.29
2009-08-10,74.77882,30.93,66.3773,79.82836999999999,40.56165,55.25625,24.37499,26.410590000000003,22.11471,32.8157,50.61,92.93,35.2296,40.7514,28.92485,103.9873,,48.43697,28.48221,67.38920999999999,70.62285,75.16409,23.28
2009-08-11,74.85956999999999,30.25,67.14526,78.83239,40.03674,55.36275,23.66721,25.93686,21.96152,32.8157,50.32,92.79,34.92712,40.65409,28.66236,104.0062,,47.65778,27.946,67.73759,71.11399999999999,75.42839000000001,22.93
2009-08-12,74.88648,30.65,66.42801999999999,79.67818,40.47417,55.32725,23.84106,26.22554,22.24004,32.98127,50.89,92.95,35.4698,40.5519,29.01448,103.9968,,48.37769,28.19833,67.146,70.91595,75.39169,23.05
2009-08-13,75.01208000000001,30.94,67.36984,80.28683000000001,40.83207,55.46926,23.96523,26.66967,22.59516,33.27929,51.67,93.72,35.66552,40.03612,29.53945,104.0156,,48.77575,28.68723,67.79675,71.47048000000001,75.58256999999999,23.36
2009-08-14,75.06591,30.0,67.63065999999999,79.67028,40.45826,55.639680000000006,23.76655,26.30697,22.39323,33.41175,51.23,93.0,35.25629,39.83662,29.187340000000003,104.0156,,47.77636,28.16679,67.78361,71.69229,75.71472,22.7
2009-08-17,75.14666,29.16,68.63046,77.70994,39.40843,55.79589,22.5,25.22626,21.66211,32.48457,49.58,91.61,34.23321,38.86346,28.15659,104.0251,,46.42971,27.06283,67.89535,72.18344,76.03041,22.36
2009-08-18,75.12872,29.82,68.23199,78.32649,39.822,55.717780000000005,22.72351,25.64078,22.02419,32.74947,50.44,92.06,34.72251,39.53494,28.70718,104.0251,,47.04798,27.65424,67.72444,71.92995,75.7808,22.8
2009-08-19,75.1646,30.6,68.79708000000001,79.0142,40.163990000000005,55.78168,22.54346,25.77402,22.19827,32.84882,50.87,92.53,34.962709999999994,39.69551,29.01448,104.0156,,47.62391,27.72521,67.94136,72.19929,75.93496999999999,22.96
2009-08-20,75.14666,30.25,69.36218000000001,79.82836999999999,40.54575,55.85979,23.4437,26.10711,22.42805,33.246179999999995,51.23,92.27,35.37194,39.57387,29.36659,104.0156,,48.14054,28.20622,68.26345,72.3894,76.05978,22.77
2009-08-21,75.03003000000001,30.63,67.93494,81.39348000000001,41.30131,55.682280000000006,24.05836,26.59565,22.86672,33.61043,52.35,93.65,35.84345,40.11398,30.15406,104.0251,,49.25005,28.632040000000003,67.95451,71.65268,75.61928,22.94
2009-08-24,75.11975,31.98,69.16657,81.38557,41.35698,55.788790000000006,23.97764,26.64746,22.85976,33.5442,52.34,92.34,35.80787,39.90475,30.07723,104.0156,,49.23311,28.7582,68.30289,72.09631,75.92763000000001,22.98
2009-08-25,75.11975,30.52,69.55779,81.54366,41.43651,55.88109,24.24461,26.61045,23.06169,33.80911,52.86,92.76,35.91462,39.89988,30.41654,104.0251,,49.44484,28.695120000000003,68.42121,72.28641999999999,76.05244,22.65
2009-08-26,75.1646,30.51,69.87656,81.55157,41.4047,55.9166,24.31912,26.46241,22.95028,33.84223,52.64,92.79,35.852340000000005,40.05558,30.13485,104.0534,,49.55495,28.60838,68.87476,72.38149,76.16256,22.59
2009-08-27,75.15563,30.25,69.60126,81.73338000000001,41.54786,55.8527,24.55504,26.418000000000003,23.13132,33.94157,53.04,93.19,35.941309999999994,39.85122,30.45496,104.0062,,49.47872,28.55318,68.55925,72.18344,76.10383,22.78
2009-08-28,75.23637,30.9,69.92004,81.71755999999999,41.51604,55.9663,24.77235,26.418000000000003,23.14524,33.90845,53.07,93.87,35.976890000000004,40.05072,30.48697,104.0156,,49.16535,28.40336,68.90106,72.3498,76.05244,22.73
2009-08-31,75.29021,30.4,69.98524,80.99034,41.11838,56.07281,24.3812,25.93686,22.97813,33.84223,52.68,93.4,35.612140000000004,40.05558,30.2885,104.0534,,48.44545,27.843490000000003,69.2363,72.56369000000001,76.36813000000001,22.11
2009-09-01,75.35093,29.76,69.81618,79.2039,40.21171,56.137640000000005,23.07739,25.52975,22.42108,33.34552,51.37,93.9,34.94492,39.67892,29.28977,103.9765,,47.36135,27.31517,68.88905,72.75237,76.23711,21.77
2009-09-02,75.43179,29.3,70.83369,78.90353,40.04469,56.25875,22.61175,25.83323,22.44894,33.44486,51.31,96.19,34.91823,39.46789,29.31538,104.0615,,47.1242,27.60693,69.09378000000001,73.14957,76.64219,21.82
2009-09-03,75.35991999999999,28.32,70.39761999999999,79.55962,40.410540000000005,56.15901,23.06498,26.30697,22.62301,33.34552,51.71,97.46,35.14953,39.72309,29.52025,104.0615,,47.64931,28.15891,69.21265,72.88741,76.50225,21.71
2009-09-04,75.32398,28.57,69.1984,80.67416,40.9275,56.10202,23.33195,26.82511,22.90154,33.27929,52.5,97.53,35.90573,40.02737,30.05162,104.0521,,48.3184,28.703000000000003,69.25889000000001,72.45049,76.35494,21.62
2009-09-08,75.33296999999999,29.36,68.71145,81.36976999999999,41.34107,56.07352,24.14528,27.39507,23.34021,33.57732,53.54,97.43,36.24379,40.59666,30.80067,104.0238,,48.85198,29.29441,69.08057,72.28365,76.24446999999999,22.02
2009-09-09,75.34195,29.86,68.6315,81.99422,41.75464,56.16613,24.61713,27.454290000000004,23.63962,33.70977,54.2,97.08,36.55516,40.21386,31.22322,104.0521,,49.69046,29.45212,69.06075,72.34721,76.39178000000001,22.11
2009-09-10,75.38686,30.2,69.89613,82.83211,42.18412,56.37986,24.98344,27.8466,23.82763,34.10714,54.68,97.7,36.90212,40.837140000000005,31.4793,104.0332,,50.30873,29.83851,69.51645,72.88741,76.78213000000001,22.23
2009-09-11,75.35991999999999,29.71,70.28133000000001,82.8163,42.21593,56.40835,24.93998,27.75777,23.75103,34.074020000000004,54.61,98.78,36.9377,41.22485,31.43448,104.071,,50.32567,29.85428,70.14385,73.1019,76.77476999999999,21.94
2009-09-14,75.31499000000001,30.12,69.5836,83.21943,42.43863,56.19463,25.6788,27.74297,23.8137,33.94157,54.72,97.96,37.08004,41.27393,31.62015,104.0426,,50.85925,29.74388,69.78721999999999,72.67291999999999,76.66428,21.82
2009-09-15,75.35093,30.15,69.22748,83.56724,42.64541,56.23738,26.08857,28.03905,23.75103,33.67666,54.73,98.9,37.1957,41.56839,31.74819,104.0521,,51.27425,30.09872,69.7476,72.52198,76.54644,22.33
2009-09-16,75.25211,30.18,69.35103000000001,84.83197,43.31348,56.25162,27.150240000000004,28.78666,24.3777,33.84223,55.81,99.91,37.73837,42.10333,32.3884,104.0426,,52.33294,30.85573,69.96554,72.46638,76.60536,22.62
2009-09-17,75.35991999999999,29.87,70.22319,84.7055,43.23395,56.41548,27.03228,28.534990000000004,24.23148,33.51109,55.45,99.34,37.72948,42.17695,32.29237,104.0521,,52.22283,30.69013,70.30896,72.82386,76.96625999999999,22.63
2009-09-18,75.28805,29.92,69.59814,84.75950999999999,43.29758,56.35136,27.06953,28.631220000000003,24.27326,33.67666,55.6,98.67,37.79253,42.05916,32.24755,104.0521,,52.43457,30.77687,69.86648000000001,72.43459,76.77476999999999,22.43
2009-09-21,75.31499000000001,29.41,69.75804000000001,84.54505999999999,43.17828,56.30862,26.647340000000003,28.36474,24.00866,33.34552,55.01,98.36,37.90829,42.0837,31.95306,104.0332,,52.29059,30.50877,70.03159000000001,72.38693,76.71584,21.94
2009-09-22,75.29704,30.12,69.9034,85.03748,43.43278,56.23738,27.49172,28.87548,24.31504,33.776,55.77,99.67,37.97953,42.03463,32.3692,104.0521,,52.65139,30.97401,70.19669,72.57759,76.66428,22.3
2009-09-23,75.41381,30.0,70.11417,84.33063,42.9874,56.401230000000005,26.49834,28.43136,24.1897,33.41175,55.29,98.83,37.80143,42.16223,32.05549,104.0521,,52.15051,30.50877,70.22971,72.73647,76.85578000000001,21.8
2009-09-24,75.44077,29.31,70.31766999999999,83.40138,42.53037,56.429730000000006,25.5309,27.8688,23.77888,33.44486,54.48,97.55,37.46304,42.24075,31.43448,104.0426,,51.10632,29.90948,70.34198,72.93507,76.95153,21.52
2009-09-25,75.40483,29.25,71.21163,82.95662,42.25872,56.60783000000001,25.61241,28.07606,23.77888,33.17995,54.25,97.0,37.13356,42.10333,31.35126,104.0332,,50.79221,30.03564,70.61275,73.22901,77.17985,21.35
2009-09-28,75.39585,28.74,71.83668,84.44181999999999,43.04972,56.63632,26.67202,28.42396,23.98777,33.44486,54.99,97.05,37.76581,42.43706,31.793000000000003,104.0238,,52.00619,30.42203,70.79108000000001,73.35611,77.17249,21.54
2009-09-29,75.38686,28.62,71.77127,84.18767,42.97781,56.63632,26.2394,28.38695,23.85547,32.74947,54.66,97.43,37.59662,42.38798,31.67777,104.0332,,51.77698,30.493,70.51369,73.32434,77.13566,21.46
2009-09-30,75.46772,29.68,71.70586,83.86203,42.81801,56.63632,25.9886,28.520190000000003,23.88333,32.915040000000005,54.68,98.85,37.62333,42.37817,31.74819,104.0521,,51.14027,30.68225,70.45425,73.37995,77.2756,22.06
2009-10-01,75.54326,30.15,72.68791,81.80499,41.68344,56.89216,24.8224,27.802190000000003,23.20791,32.0872,53.25,97.89,36.51022,41.26237,30.73025,104.0634,,49.61217,29.846390000000003,69.73186,73.93199,77.45441,21.92
2009-10-02,75.57024,29.07,72.18486,81.39994,41.43576,56.72065,24.64685,27.8688,22.99902,31.65672,52.66,98.37,36.40336,41.27721,30.48057,104.0445,,49.23864,29.85428,69.28078000000001,73.90012,77.30663,21.7
2009-10-05,75.57024,29.42,72.19215,82.6151,42.07495,56.8064,25.32399,28.48318,23.32628,31.92163,53.42,99.82,36.69722,41.8314,30.99914,104.0445,,50.12154,30.5482,69.65226,73.89217,77.35836,22.4
2009-10-06,75.52528000000001,30.22,71.47766,83.7985,42.69816,56.87072,25.25503,28.94951,23.70925,32.28588,54.32,102.28,37.34728,41.6879,31.581740000000003,104.0729,,51.05538,31.05287,69.50632,73.65318,77.24752,22.13
2009-10-07,75.62420999999999,29.6,72.31609,84.02882,42.79404,56.89931,25.23622,28.882890000000003,23.79281,32.5839,54.52,102.36,37.45414,41.994690000000006,31.588140000000003,104.0917,,51.07236,31.021320000000003,69.95076999999999,74.12318,77.55787,22.17
2009-10-08,75.55226,30.51,71.55785999999999,84.67214,43.16957,56.87786,25.719,29.32701,24.16185,32.94815,55.31,103.64,37.61443,42.26189,32.0619,104.0823,,51.53927,31.39982,69.55939000000001,73.85233000000001,77.50614,22.61
2009-10-09,75.44431999999999,30.32,69.91745999999999,85.18839,43.4652,56.46338000000001,25.93844,29.48246,24.06437,32.94815,55.17,102.84,37.82815,42.42517,31.901840000000004,104.054,,52.14202,31.42348,68.9491,73.14336,76.96673,22.7
2009-10-12,75.53426999999999,30.94,70.02682,85.52195999999999,43.62499,56.65633,25.90082,29.6601,24.20363,33.01439,55.5,103.56,37.90829,42.41528,32.10671,104.054,,52.15051,31.6837,69.18791,73.35844,77.14407,23.16
2009-10-13,75.57924,31.07,70.39135999999999,85.34723000000001,43.50515,56.69921,25.53717,29.66751,24.19667,32.84882,55.38,104.26,37.9172,42.40538,32.19634,104.0634,,51.92979,31.7389,69.32059,73.52573000000001,77.33619,23.42
2009-10-14,75.4803,31.45,69.34879000000001,86.81654,44.28017,56.456230000000005,26.47138,30.61497,24.78156,33.21307,56.71,104.18,38.43368,42.57362,33.067029999999995,104.0634,,52.92305,32.764,68.98891,73.02387,77.15146,23.6
2009-10-15,75.43533000000001,31.94,69.028,87.13423,44.43198,56.47051999999999,26.24566,30.48174,24.87209,33.0475,56.97,102.86,38.344640000000005,42.56372,33.23349,104.0634,,52.88909,32.582640000000005,68.97564,72.7849,77.03323,23.84
2009-10-16,75.4803,32.55,69.58938,86.48297,44.10439,56.49197,25.55598,30.03761,24.49608,32.45145,56.11,103.18,38.095290000000006,42.55877,32.84295,104.0634,,52.36275,32.13317,69.02871,73.11946,77.02583,23.9
2009-10-19,75.4803,32.74,70.13618000000001,87.19776999999999,44.46394,56.57058000000001,26.10773,30.59277,24.89993,32.98127,57.01,104.23,38.47821,42.56867,33.32312,104.0729,,52.79571,32.74823,69.38029,73.23099,77.18101,24.24
2009-10-20,75.51628000000001,32.68,70.5153,86.73711999999999,44.19228,56.68491,25.62495,30.11903,24.76068,32.88193,56.71,103.42,38.48711,42.64784,33.09264,104.0729,,52.06562,32.31454,69.82474,73.39827,77.36575,24.09
2009-10-21,75.4803,33.39,70.09244,85.95879000000001,43.76082,56.67777,25.29891,30.0154,24.67015,32.78259,56.52,103.75,38.41587,42.72206,33.04142,104.1012,,51.361,32.14106,69.53286,73.23099,77.31402,24.6
2009-10-22,75.4893,33.24,69.74977,86.83243,44.23223,56.62774,25.963520000000003,30.252270000000003,24.92083,32.84882,57.07,103.92,38.56726,43.04864,33.444759999999995,104.1106,,52.07411,32.40916,69.94414,73.01590999999999,77.19579,24.8
2009-10-23,75.36338,32.87,69.22485,85.83965,43.66494,56.456230000000005,25.6563,29.963590000000003,24.51,32.0872,56.17,103.49,38.40697,42.97441,32.84936,104.0917,,50.98746,32.14106,69.55939000000001,72.65744000000001,77.09973000000001,24.71
2009-10-26,75.28242,32.0,68.32809,84.91041,43.16957,56.38477,25.5936,29.68971,24.12007,31.98786,55.32,101.86,38.2823,42.99916,32.18994,104.0729,,50.52903,31.7389,69.26751999999999,72.24320999999999,76.89283,24.26
2009-10-27,75.43533000000001,32.12,69.2613,84.52124,42.93786,56.58487,25.22368,29.20118,23.99474,31.8554,54.88,101.85,37.70348,42.662690000000005,31.98507,104.1012,,49.90931,31.18692,69.86453,72.86456,77.19579,24.09
